samples/compilation-tests/basic-012-mixed-content.scrml	PASS	W-PROGRAM-001
samples/compilation-tests/basic-013-inferred-closers.scrml	PASS	W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/basic-014-multiple-attrs.scrml	PASS	W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/basic-015-heading-levels.scrml	PASS	W-PROGRAM-001
samples/compilation-tests/channel-basic.scrml	PASS	W-PROGRAM-SPA-INFERRED W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/combined-001-counter.scrml	PASS	W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/combined-002-todo.scrml	PASS	W-EACH-PROMOTABLE W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS W-TYPE-031-UNPROVEN
samples/compilation-tests/combined-003-form-validation.scrml	PASS	W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/combined-004-data-table.scrml	PASS	W-PROGRAM-001 W-SQL-ROW-UNTYPED W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/combined-005-dashboard.scrml	PASS	E-DG-002 W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/combined-006-search-filter.scrml	PASS	E-DG-002 W-EACH-PROMOTABLE W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/combined-007-crud.scrml	PASS	E-DG-002 W-DEAD-FUNCTION W-EACH-PROMOTABLE W-SQL-ROW-UNTYPED W-WHITESPACE-001
samples/compilation-tests/combined-008-wizard.scrml	PASS	E-DG-002 W-DEAD-FUNCTION W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/combined-009-chat.scrml	PASS	W-EACH-PROMOTABLE W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS W-TYPE-031-UNPROVEN
samples/compilation-tests/combined-010-theme-switcher.scrml	FAIL	E-NAME-COLLIDES-RESERVED W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/combined-011-shopping-cart.scrml	PASS	W-EACH-PROMOTABLE W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/combined-012-login.scrml	PASS	E-DG-002 W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/combined-013-blog.scrml	PASS	W-PROGRAM-001 W-SQL-ROW-UNTYPED W-TAILWIND-UNRECOGNIZED-CLASS
samples/compilation-tests/combined-014-settings.scrml	PASS	E-DG-002 W-PROGRAM-001 W-TAILWIND-UNRECOGNIZED-CLASS
